Date	Grid	Trapline	Station	Trap	Observer	TrapType	Feed Used	Species	Fate	Age	Sex	TagChange	Unique	TagLeft	TagRight	Weight	ReproCond	Lactating	Hindfoot	Tail	Ear	Skull Width	Skull Length	Parasites	Orange Mites (Y/N)	Orange Mite Vial	Weather	Temperature	Comments
21/07/2020	Falls	703	4	1	JV	Sherman	Sunflower Seeds	DM	New Tag	SA	M	0	1	1537	1536	17.5	NSCR										Foggy	Cool	
21/07/2020	Falls	703	4	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Foggy	Cool	
21/07/2020	Falls	703	5	1	JV	Sherman	Sunflower Seeds	DM	New Tag	A	M	0	1	1535	1534	18.5	SCR										Foggy	Cool	
21/07/2020	Falls	703	5	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Foggy	Cool	
21/07/2020	Falls	703	6	1	JV	Sherman	Sunflower Seeds	DM	New Tag	A	F	0	1	1533	1532	20	PERF	N									Foggy	Cool	
21/07/2020	Falls	801	6	1	JV	Sherman	Sunflower Seeds	DM	New Tag	J	F	0	1	1494	1493	13.5	NR	N									Foggy	Cool	
21/07/2020	Falls	801	10	1	JV	Sherman	Sunflower Seeds	DM	New Tag	J	F	0	1	1492	1491	13	NR	N									Foggy	Cool	3 fleas 
21/07/2020	Falls	803	1	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Foggy	Cool	
21/07/2020	Falls	803	3	1	JV	Sherman	Sunflower Seeds	DM	New Tag	SA	M	0	1	1487	1486	15	NSCR								Y		Foggy	Cool	"One flea, orange mites at base of both ears"
21/07/2020	Falls	803	7	1	JV	Sherman	Sunflower Seeds	RS	New Tag	A	F	0	1	1531		145	NR	N									Foggy	Cool	
21/07/2020	Falls	803	7	2	JV	Sherman	Sunflower Seeds	RS	New Tag	A	M	0	1	1488		155	NSCR										Foggy	Cool	
21/07/2020	Falls	803	9	1	JV	Sherman	Sunflower Seeds	RS	New Tag	A	M	0	1	1497		160	NSCR										Foggy	Cool	Bald patch above left eye
21/07/2020	Falls	803	10	1	JV	Sherman	Sunflower Seeds	DM	New Tag	J	F	0	1	1490	1489	14	NR	N									Foggy	Cool	Botfly behind genitals
21/07/2020	Falls	901	1	1	JV	Sherman	Sunflower Seeds	RS	New Tag	A	F	0	1	1485		125	NR										Foggy	Cool	Two fleas
21/07/2020	Falls	901	6	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Foggy	Cool	
21/07/2020	Falls	303	1	1	SF	Sherman	Sunflower Seeds	DM	New Tag	A	F	0	1	1885	1884	18.5	LACT	Y							Y		Foggy	Cool	Orange mites on bottom of left ear
21/07/2020	Falls	303	4	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Foggy	Cool	
21/07/2020	Falls	303	4	2	SF	Sherman	Sunflower Seeds	DM	New Tag	SA	M	0	1	1883	1882	15	NSCR										Foggy	Cool	
21/07/2020	Falls	303	5	1	SF	Sherman	Sunflower Seeds	STS	Released																		Foggy	Cool	
21/07/2020	Falls	303	9	1	SF	Sherman	Sunflower Seeds	DM	New Tag	J	F	0	1	1881	1880	12	NR	N									Foggy	Cool	
21/07/2020	Falls	401	3	1	SF	Sherman	Sunflower Seeds	DM	New Tag	SA	F	0	1	1925	1924	13.5	PERF	N									Foggy	Cool	
21/07/2020	Falls	401	4	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Foggy	Cool	
21/07/2020	Falls	401	5	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Foggy	Cool	
21/07/2020	Falls	501	1	1	SF	Sherman	Sunflower Seeds	DM	New Tag	SA	F	0	1	1897	1896	16.5	NR	N									Foggy	Cool	
21/07/2020	Falls	501	2	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Foggy	Cool	
21/07/2020	Falls	501	2	2	SF	Sherman	Sunflower Seeds	DM	New Tag	A	M	0	1	1895	1894	24.5	SCR								Y		Foggy	Cool	"Possible botfly, swollen anus, tick on top of head, orange mites bottom of right ear"
21/07/2020	Falls	501	3	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Foggy	Cool	
21/07/2020	Falls	501	3	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Foggy	Cool	
21/07/2020	Falls	501	4	1	SF	Sherman	Sunflower Seeds	DM	New Tag	A	M	0	1	1893	1892	21	SCR										Foggy	Cool	Botfly
21/07/2020	Falls	501	7	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Foggy	Cool	
21/07/2020	Falls	501	7	2	SF	Sherman	Sunflower Seeds	RS	New Tag	A	M	0	1	1876		170	NSCR										Foggy	Cool	
21/07/2020	Falls	501	8	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Foggy	Cool	
21/07/2020	Falls	501	8	2	SF	Sherman	Sunflower Seeds	DM	New Tag	SA	F	0	1	1891	1890	17	NR	N									Foggy	Cool	
21/07/2020	Falls	501	9	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Foggy	Cool	
21/07/2020	Falls	503	1	1	SF	Sherman	Sunflower Seeds	DM	New Tag	SA	F	0	1	1889	1888	16.5	NR	N									Foggy	Cool	
21/07/2020	Falls	503	3	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Foggy	Cool	
21/07/2020	Falls	503	5	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Foggy	Cool	
21/07/2020	Falls	503	6	1	SF	Sherman	Sunflower Seeds	RBV	Escape							28											Foggy	Cool	No tags - Tick on head
21/07/2020	Falls	503	8	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Foggy	Cool	
21/07/2020	Falls	503	9	1	SF	Sherman	Sunflower Seeds	DM	New Tag	J	F	0	1	1887	1886	14.5	NR	N									Foggy	Cool	Awkward right ear tag
21/07/2020	Falls	503	9	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Foggy	Cool	
21/07/2020	Falls	503	10	1	SF	Sherman	Sunflower Seeds	RS	Recap	A	F	0	0	1107		185	PERF	N									Foggy	Cool	
20/08/2020	Falls	701	1	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
20/08/2020	Falls	701	1	2	JV	Sherman	Sunflower Seeds	WJM	Recap	A	F	0	0	0249		17.5	NR	N									Cloudy	Cool	
20/08/2020	Falls	701	2	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
20/08/2020	Falls	701	2	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
20/08/2020	Falls	701	3	1	JV	Sherman	Sunflower Seeds	Trap Disturbance																			Cloudy	Cool	
20/08/2020	Falls	701	3	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
20/08/2020	Falls	701	4	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
20/08/2020	Falls	701	4	2	JV	Sherman	Sunflower Seeds	ECHIP	New Tag	A	M	0	1	0234		90	NSCR										Cloudy	Cool	
20/08/2020	Falls	701	5	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
20/08/2020	Falls	701	5	2	JV	Sherman	Sunflower Seeds	DM	Recap	SA	M	0	0	1704	1703	15	NSCR										Cloudy	Cool	
20/08/2020	Falls	701	6	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
20/08/2020	Falls	701	6	2	JV	Sherman	Sunflower Seeds	SOREX	Trap Death																		Cloudy	Cool	
20/08/2020	Falls	701	7	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
20/08/2020	Falls	701	7	2	JV	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	0005	0004	15.5	NR	N									Cloudy	Cool	
20/08/2020	Falls	701	8	1	JV	Sherman	Sunflower Seeds	DM	Recap	A	F	0	0	1725	1724	22	NR	N									Cloudy	Cool	
20/08/2020	Falls	701	8	2	JV	Sherman	Sunflower Seeds	WJM	Recap	J	F	0	0	1954		17.5	NR	N									Cloudy	Cool	
20/08/2020	Falls	701	9	1	JV	Sherman	Sunflower Seeds	RBV	Recap	A	F	0	0	1248		24	LACT	Y							Y		Cloudy	Cool	"Tail gone, orange mites at base of both ears"
20/08/2020	Falls	701	9	2	JV	Sherman	Sunflower Seeds	WJM	Recap	A	F	0	0	1013		27.5	PREG	N									Cloudy	Cool	
20/08/2020	Falls	701	10	1	JV	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	0007	0006	15	NR	N									Cloudy	Cool	
20/08/2020	Falls	701	10	2	JV	Sherman	Sunflower Seeds	DM	Recap	A	F	0	0	0019	0018	19.5	NR	N									Cloudy	Cool	
20/08/2020	Falls	703	1	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
20/08/2020	Falls	703	1	2	JV	Sherman	Sunflower Seeds	DM	Recap	A	M	0	0	0024	0023	17	SCR										Cloudy	Cool	
20/08/2020	Falls	703	2	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
20/08/2020	Falls	703	2	2	JV	Sherman	Sunflower Seeds	RBV	Recap	A	F	0	0	0011		26	LACT	Y									Cloudy	Cool	
20/08/2020	Falls	703	3	1	JV	Sherman	Sunflower Seeds	DM	New Tag	J	M	0	1	0240	0239	13.5	NSCR										Cloudy	Cool	
20/08/2020	Falls	703	3	2	JV	Sherman	Sunflower Seeds	DM	Recap	A	F	0	0	0022	0021	19.5	NR	N									Cloudy	Cool	
20/08/2020	Falls	703	4	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
20/08/2020	Falls	703	4	2	JV	Sherman	Sunflower Seeds	DM	New Tag	SA	M	0	1	0238	0237	17	NSCR										Cloudy	Cool	
20/08/2020	Falls	703	5	1	JV	Sherman	Sunflower Seeds	DM	New Tag	SA	M	0	1	0236	0235	16	NSCR										Cloudy	Cool	
20/08/2020	Falls	703	5	2	JV	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	1539	1538	16.5	NR	N									Cloudy	Cool	
20/08/2020	Falls	703	6	1	JV	Sherman	Sunflower Seeds	DM	Recap	A	F	0	0	1533	1532	20.5	NR	N									Cloudy	Cool	
20/08/2020	Falls	703	6	2	JV	Sherman	Sunflower Seeds	DM	Recap	A	F	0	0	1707	1706	19.5	NR	N									Cloudy	Cool	
20/08/2020	Falls	703	7	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
20/08/2020	Falls	703	7	2	JV	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	1482	1481	16.5	NR	N									Cloudy	Cool	Botfly exit wound on right cheek 
20/08/2020	Falls	703	8	1	JV	Sherman	Sunflower Seeds	DM	Recap	SA	M	0	0	1702	1701	17.5	NSCR										Cloudy	Cool	
20/08/2020	Falls	703	8	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
20/08/2020	Falls	703	9	1	JV	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	1480	1479	17	NR	N									Cloudy	Cool	
20/08/2020	Falls	703	9	2	JV	Sherman	Sunflower Seeds	WJM	Recap	A	F	0	0	0028		26.5	NR	N									Cloudy	Cool	
20/08/2020	Falls	703	10	1	JV	Sherman	Sunflower Seeds	DM	Recap	A	M	0	0	1537	1536	20	NSCR										Cloudy	Cool	
20/08/2020	Falls	801	3	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
20/08/2020	Falls	801	3	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
20/08/2020	Falls	801	4	1	JV	Sherman	Sunflower Seeds	DM	Recap	J	M	0	0	0233	0232	15.5	NSCR										Cloudy	Cool	
20/08/2020	Falls	801	5	1	JV	Sherman	Sunflower Seeds	DM	Recap	SA	M	0	0	1719	1718	18	NSCR										Cloudy	Cool	
20/08/2020	Falls	801	5	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
20/08/2020	Falls	801	7	1	JV	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	1494	1493	15.5	NR	N									Cloudy	Cool	
20/08/2020	Falls	801	7	2	JV	Sherman	Sunflower Seeds	ECHIP	Recap	A	M	0	0	1715		95	NSCR										Cloudy	Cool	Botfly above anus
20/08/2020	Falls	801	8	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
20/08/2020	Falls	801	9	1	JV	Sherman	Sunflower Seeds	SOREX	Trap Death																		Cloudy	Cool	
20/08/2020	Falls	801	10	1	JV	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	0016	0015	15.5	NR	N									Cloudy	Cool	
20/08/2020	Falls	803	1	1	JV	Sherman	Sunflower Seeds	ECHIP	Released						1952												Cloudy	Cool	Caught in previous trap 
20/08/2020	Falls	803	4	1	JV	Sherman	Sunflower Seeds	WJM	Recap	A	F	0	0	0050		25	LACT	Y									Cloudy	Cool	
20/08/2020	Falls	803	5	1	JV	Sherman	Sunflower Seeds	ECHIP	Released					1711													Cloudy	Cool	Caught in previous trap
20/08/2020	Falls	803	5	2	JV	Sherman	Sunflower Seeds	ECHIP	Released						1952												Cloudy	Cool	Caught in previous trap
20/08/2020	Falls	803	6	1	JV	Sherman	Sunflower Seeds	DM	Recap	A	M	0	0	0243	0242	20.5	NSCR										Cloudy	Cool	
20/08/2020	Falls	803	6	2	JV	Sherman	Sunflower Seeds	ECHIP	Recap	A	F	0	0	1711		80	NR	N									Cloudy	Cool	Botfly above anus - one flea collected
20/08/2020	Falls	803	7	1	JV	Sherman	Sunflower Seeds	ECHIP	Released						1952												Cloudy	Cool	Caught in previous trap
20/08/2020	Falls	803	8	1	JV	Sherman	Sunflower Seeds	WJM	New Tag	A	F	0	1	0231		22	NR	N									Cloudy	Cool	
20/08/2020	Falls	803	8	2	JV	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	0245	0244	16	NR	N									Cloudy	Cool	
20/08/2020	Falls	803	9	1	JV	Sherman	Sunflower Seeds	WJM	Recap	A	F	0	0	1371		23	LACT	Y									Cloudy	Cool	
20/08/2020	Falls	803	10	1	JV	Sherman	Sunflower Seeds	ECHIP	Recap	A	F	0	0		1952	100	NR	N									Cloudy	Cool	Botfly above genitals
20/08/2020	Falls	803	10	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
20/08/2020	Falls	303	1	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cold	
20/08/2020	Falls	303	1	2	SF	Sherman	Sunflower Seeds	DM	Recap	A	F	0	0	1885	1884	21	PERF	N									Clear	Cold	
20/08/2020	Falls	303	2	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cold	
20/08/2020	Falls	303	2	2	SF	Sherman	Sunflower Seeds	DM	Recap	A	M	0	0	2000	1999	19	SCR										Clear	Cold	
20/08/2020	Falls	303	3	1	SF	Sherman	Sunflower Seeds	ECHIP	New Tag	A	F	0	1	0137		85	NR	N									Clear	Cold	
20/08/2020	Falls	303	3	2	SF	Sherman	Sunflower Seeds	DM	Recap	A	M	0	0	0126	1997	22.5	SCR										Clear	Cold	
20/08/2020	Falls	303	4	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cold	
20/08/2020	Falls	303	4	2	SF	Sherman	Sunflower Seeds	STS	Released																		Clear	Cold	
20/08/2020	Falls	303	5	1	SF	Sherman	Sunflower Seeds	STS	Released																		Clear	Cold	
20/08/2020	Falls	303	6	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cold	
20/08/2020	Falls	303	6	2	SF	Sherman	Sunflower Seeds	DM	Recap	SA	M	0	0	1883	1882	16	NSCR										Clear	Cold	
20/08/2020	Falls	303	7	1	SF	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	1881	1880	15.5	PERF	N									Clear	Cold	
20/08/2020	Falls	303	8	1	SF	Sherman	Sunflower Seeds	ECHIP	Recap	A	M	0	0	0092		80	NSCR										Clear	Cold	
20/08/2020	Falls	303	8	2	SF	Sherman	Sunflower Seeds	STS	Released																		Clear	Cold	Trap moved from original placement
20/08/2020	Falls	303	9	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cold	
20/08/2020	Falls	303	9	2	SF	Sherman	Sunflower Seeds	DM	New Tag	SA	M	0	1	0136	0135	20.5	SCR										Clear	Cold	Botfly - very lethargic
20/08/2020	Falls	303	10	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cold	
20/08/2020	Falls	303	10	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cold	
20/08/2020	Falls	401	1	1	SF	Sherman	Sunflower Seeds	DM	New Tag	SA	M	0	1	0134	0133	16.5	NSCR										Clear	Cold	
20/08/2020	Falls	401	1	2	SF	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	1911	1910	13.5	NR	N									Clear	Cold	
20/08/2020	Falls	401	2	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cold	
20/08/2020	Falls	401	3	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cold	
20/08/2020	Falls	401	4	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cold	
20/08/2020	Falls	401	4	2	SF	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	0065	0064	19.5	NR	N									Clear	Cold	
20/08/2020	Falls	401	5	1	SF	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	1925	1924	14	NR	N									Clear	Cold	
20/08/2020	Falls	401	5	2	SF	Sherman	Sunflower Seeds	DM	Recap	A	M	0	0	1996	1995	17.5	NSCR										Clear	Cold	
20/08/2020	Falls	401	6	1	SF	Sherman	Sunflower Seeds	RBV	Recap	A	F	0	0	0104		25	NR	N							Y		Clear	Cold	"Trap moved far from original placement, orange mites on both ears"
20/08/2020	Falls	401	7	1	SF	Sherman	Sunflower Seeds	STS	Released																		Clear	Cold	
20/08/2020	Falls	401	7	2	SF	Sherman	Sunflower Seeds	DM	New Tag	SA	F	0	1	0132	0131	16.5	NR	N									Clear	Cold	
20/08/2020	Falls	401	8	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cold	
20/08/2020	Falls	401	9	1	SF	Sherman	Sunflower Seeds	DM	Recap	SA	M	0	0	1063	1062	18	NSCR										Clear	Cold	
20/08/2020	Falls	501	1	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cold	
20/08/2020	Falls	501	1	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cold	
20/08/2020	Falls	501	2	1	SF	Sherman	Sunflower Seeds	DM	Recap	SA	M	0	0	0079	0078	18.5	NSCR										Clear	Cold	
20/08/2020	Falls	501	2	2	SF	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	0114	0113	19.5	NR	N									Clear	Cold	
20/08/2020	Falls	501	3	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cold	
20/08/2020	Falls	501	3	2	SF	Sherman	Sunflower Seeds	STS	Released																		Clear	Cold	
20/08/2020	Falls	501	4	1	SF	Sherman	Sunflower Seeds	STS	Released																		Clear	Cold	
20/08/2020	Falls	501	5	1	SF	Sherman	Sunflower Seeds	DM	New Tag	SA	M	0	1	0146	0145	15.5	NSCR										Clear	Cold	
20/08/2020	Falls	501	5	2	SF	Sherman	Sunflower Seeds	DM	New Tag	A	F	0	1	0144	0143	20.5	NR	N									Clear	Cold	Botfly on chest
20/08/2020	Falls	501	6	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cold	
20/08/2020	Falls	501	6	2	SF	Sherman	Sunflower Seeds	STS	Released																		Clear	Cold	
20/08/2020	Falls	501	7	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cold	
20/08/2020	Falls	501	7	2	SF	Sherman	Sunflower Seeds	DM	New Tag	A	M	0	1	0142	0141	17.5	SCR										Clear	Cold	
20/08/2020	Falls	501	8	1	SF	Sherman	Sunflower Seeds	DM	New Tag	SA	M	0	1	0140	0139	14.5	NSCR										Clear	Cold	
20/08/2020	Falls	501	8	2	SF	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	0091	0090	15	NR	N									Clear	Cold	"Two botfly exit wounds on neck and back, lots of puss"
20/08/2020	Falls	501	9	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cold	
20/08/2020	Falls	501	9	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cold	
20/08/2020	Falls	501	10	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cold	
20/08/2020	Falls	501	10	2	SF	Sherman	Sunflower Seeds	DM	Recap	A	F	0	0	0112	0111	19	PREG	N									Clear	Cold	
20/08/2020	Falls	503	1	1	SF	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	0108	0107	14	NR	N									Clear	Cold	
20/08/2020	Falls	503	1	2	SF	Sherman	Sunflower Seeds	DM	Recap	A	F	0	0	0071	0070	17	NR	N									Clear	Cold	
20/08/2020	Falls	503	2	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cold	
20/08/2020	Falls	503	2	2	SF	Sherman	Sunflower Seeds	DM	Recap	A	M	0	0	0110	0109	17	NSCR										Clear	Cold	
20/08/2020	Falls	503	3	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cold	
20/08/2020	Falls	503	3	2	SF	Sherman	Sunflower Seeds	STS	Trap Death																		Clear	Cold	
20/08/2020	Falls	503	5	1	SF	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	0106	0105	15.5	NR	N									Clear	Cold	
20/08/2020	Falls	503	5	2	SF	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	1887	1886	15	NR	N									Clear	Cold	
20/08/2020	Falls	503	6	1	SF	Sherman	Sunflower Seeds	DM	Recap	A	F	0	0	1889	0083	17	PERF	N									Clear	Cold	
20/08/2020	Falls	503	6	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cold	
20/08/2020	Falls	503	7	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cold	
20/08/2020	Falls	503	7	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cold	
20/08/2020	Falls	503	8	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cold	
20/08/2020	Falls	503	8	2	SF	Sherman	Sunflower Seeds	STS	Released																		Clear	Cold	
20/08/2020	Falls	503	9	1	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cold	
20/08/2020	Falls	503	9	2	SF	Sherman	Sunflower Seeds	Trap Malfunction																			Clear	Cold	
20/08/2020	Falls	503	10	1	SF	Sherman	Sunflower Seeds	WJM	New Tag	SA	M	0	1	0138		16.5	NSCR										Clear	Cold	
20/08/2020	Falls	503	10	2	SF	Sherman	Sunflower Seeds	DM	Recap	SA	M	0	0	1917	1916	17	NSCR										Clear	Cold	
19/08/2020	Falls	701	1	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
19/08/2020	Falls	701	1	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
19/08/2020	Falls	701	2	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
19/08/2020	Falls	701	2	2	JV	Sherman	Sunflower Seeds	WJM	New Tag	A	F	0	1	1250		21	NR	N									Cloudy	Cool	
19/08/2020	Falls	701	3	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
19/08/2020	Falls	701	3	2	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
19/08/2020	Falls	701	4	1	JV	Sherman	Sunflower Seeds	WJM	New Tag	A	F	0	1	1249		18	NR	N									Cloudy	Cool	
19/08/2020	Falls	701	4	2	JV	Sherman	Sunflower Seeds	DM	Recap	SA	M	0	0	1723	1722	15.5	NSCR										Cloudy	Cool	
19/08/2020	Falls	701	5	1	JV	Sherman	Sunflower Seeds	WJM	Recap	A	F	0	0	1013		29.5	PREG	N									Cloudy	Cool	
19/08/2020	Falls	701	5	2	JV	Sherman	Sunflower Seeds	DM	Recap	SA	M	0	0	1704	1703	14.5	NSCR										Cloudy	Cool	
19/08/2020	Falls	701	6	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
19/08/2020	Falls	701	6	2	JV	Sherman	Sunflower Seeds	WJM	Recap	J	F	0	0	1954		21	NR	N									Cloudy	Cool	
19/08/2020	Falls	701	7	1	JV	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	0005	0004	18	NR	N									Cloudy	Cool	
19/08/2020	Falls	701	7	2	JV	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	1019	1018	21	NR	N									Cloudy	Cool	
19/08/2020	Falls	701	8	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
19/08/2020	Falls	701	8	2	JV	Sherman	Sunflower Seeds	STS	Trap Death																		Cloudy	Cool	
19/08/2020	Falls	701	9	1	JV	Sherman	Sunflower Seeds	RBV	New Tag	A	F	0	1	0248		24.5	LACT	Y							Y		Cloudy	Cool	"Part of tail missing and end was bloody, orange mites at base of both ears"
19/08/2020	Falls	701	9	2	JV	Sherman	Sunflower Seeds	RBV	Recap	A	F	0	0	1955		23.5	NR	N							Y		Cloudy	Cool	"Blood around genitals, orange mites at base of both ears"
19/08/2020	Falls	701	10	1	JV	Sherman	Sunflower Seeds	ECHIP	New Tag	A	F	0	1	0247		85	NR	N									Cloudy	Cool	
19/08/2020	Falls	701	10	2	JV	Sherman	Sunflower Seeds	DM	Recap	SA	F	0	0	0007	0006	16.5	NR	N									Cloudy	Cool	
19/08/2020	Falls	703	1	1	JV	Sherman	Sunflower Seeds	DM	New Tag	SA	M	0	1	0031	0030	20.5	NSCR										Cloudy	Cool	Botfly on R cheek
19/08/2020	Falls	703	2	1	JV	Sherman	Sunflower Seeds	RBV	Recap	A	F	0	0	0011		25	LACT	Y									Cloudy	Cool	
19/08/2020	Falls	703	2	2	JV	Sherman	Sunflower Seeds	DM	Recap	SA	M	0	0	1702	1701	18.5	NSCR										Cloudy	Cool	
19/08/2020	Falls	703	3	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
19/08/2020	Falls	703	3	2	JV	Sherman	Sunflower Seeds	DM	Recap	A	F	0	0	1022	1021	19.5	NR	N									Cloudy	Cool	
19/08/2020	Falls	703	4	1	JV	Sherman	Sunflower Seeds	WJM	New Tag	A	M	0	1	0029		18	NSCR										Cloudy	Cool	
19/08/2020	Falls	703	5	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
19/08/2020	Falls	703	5	2	JV	Sherman	Sunflower Seeds	DM	Recap	A	F	0	0	1539	1538	17	NR	N									Cloudy	Cool	
19/08/2020	Falls	703	6	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
19/08/2020	Falls	703	6	2	JV	Sherman	Sunflower Seeds	WJM	New Tag	A	F	0	1	0028		19	NR	N									Cloudy	Cool	
19/08/2020	Falls	703	7	1	JV	Sherman	Sunflower Seeds	Trap Malfunction																			Cloudy	Cool	
